Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
2717,7/31/2022,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10000158,70,70,2,2
2718,5/24/2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002075,320,380,3,4
2719,9/20/2022,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Storage,OFF-ST-10004340,100,120,2,4
2720,10/20/2023,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10002759,20,20,3,4
2721,2/4/2022,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Fasteners,OFF-FA-10000585,10,10,3,3
2722,7/4/2023,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,OFF-AP-10004859,50,60,5,3
2723,12/13/2022,Second Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10001558,70,80,5,2
2724,10/21/2023,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,OFF-LA-10004689,10,10,5,2
2725,1/7/2023,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10002867,90,100,2,3
2726,8/1/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003811,310,360,5,5
2727,7/8/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10000849,300,350,4,2
2728,8/18/2023,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10000848,0,0,1,2
2729,2/16/2023,First Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10003072,600,630,7,3
2730,10/31/2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,10,10,3,3
2731,4/17/2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10001838,680,800,4,5
2732,1/8/2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004017,100,110,1,4
2733,11/4/2023,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Technology,Phones,TEC-PH-10002923,70,70,2,3
2734,5/6/2023,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000716,10,10,1,5
2735,9/4/2022,Second Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Paper,OFF-PA-10000249,40,50,4,3
2736,4/24/2023,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10003691,360,380,3,5
2737,2/4/2023,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001560,40,40,7,3
2738,7/23/2022,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10004467,270,300,3,3
2739,11/12/2022,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001819,80,90,2,3
2740,9/23/2022,First Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Supplies,OFF-SU-10000157,400,480,4,3
2741,10/31/2022,First Class,Corporate,United States,Hoover,Alabama,35244,South,Technology,Accessories,TEC-AC-10004227,20,30,2,2
2742,7/30/2022,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Envelopes,OFF-EN-10003134,50,50,5,5
2743,1/10/2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10004671,40,40,2,4
2744,8/31/2023,Second Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10002253,220,260,6,5
2745,4/23/2022,Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002726,110,130,3,5
2746,9/12/2022,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10004571,60,80,1,3
2747,5/30/2023,Standard Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10002228,590,700,3,3
2748,2/27/2023,Standard Class,Home Office,United States,Frisco,Texas,75034,Central,Technology,Accessories,TEC-AC-10004127,30,30,4,5
2749,2/16/2022,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Binders,OFF-BI-10001553,10,10,3,3
2750,6/22/2022,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10002758,510,590,3,5
2751,8/16/2023,Second Class,Consumer,United States,Vacaville,California,95687,West,Office Supplies,Storage,OFF-ST-10000532,390,420,11,4
2752,5/24/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,180,230,2,2
2753,12/14/2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003251,10,10,2,3
2754,10/31/2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003174,290,320,3,2
2755,11/13/2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002310,740,780,5,2
2756,12/13/2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002651,1330,1450,5,3
2757,10/30/2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001184,10,10,2,2
2758,3/15/2023,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002402,200,240,3,5
2759,5/22/2023,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004270,70,80,4,2
2760,6/16/2022,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10001526,430,480,4,5
2761,6/2/2023,First Class,Home Office,United States,Murray,Utah,84107,West,Office Supplies,Paper,OFF-PA-10002893,40,50,5,4
2762,4/8/2022,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003709,0,0,1,3
2763,5/16/2023,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001191,90,100,5,2
2764,5/14/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,10,10,3,3
2765,8/6/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003982,20,30,5,4
2766,4/27/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004835,10,10,2,2
2767,12/12/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10000159,30,30,1,5
2768,2/28/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10002945,1590,1920,8,5
2769,7/18/2023,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10001242,20,30,2,4
2770,6/11/2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003038,40,50,7,2
2771,11/16/2023,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003289,40,50,3,4
2772,9/20/2022,Standard Class,Consumer,United States,Waukesha,Wisconsin,53186,Central,Office Supplies,Storage,OFF-ST-10000918,50,50,5,5
2773,9/15/2022,First Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,FUR-FU-10001940,20,20,3,3
2774,8/4/2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002852,40,50,3,2
2775,5/13/2023,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10004451,10,10,2,2
2776,10/19/2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10004804,140,150,3,3
2777,9/6/2022,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Appliances,OFF-AP-10003971,60,60,7,5
2778,1/22/2023,Second Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Bookcases,FUR-BO-10003159,160,200,2,3
2779,8/10/2022,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Furniture,Furnishings,FUR-FU-10001935,20,20,8,3
2780,8/25/2023,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Technology,Accessories,TEC-AC-10003433,0,0,3,4
2781,5/13/2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10004544,50,60,4,5
2782,11/17/2022,Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Art,OFF-AR-10001026,20,20,10,4
2783,2/26/2022,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10001336,220,260,2,2
2784,10/26/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003187,20,20,2,3
2785,10/29/2022,Standard Class,Corporate,United States,Troy,Ohio,45373,East,Technology,Phones,TEC-PH-10004897,20,20,4,4
2786,5/8/2022,First Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10004997,530,600,4,4
2787,4/2/2022,First Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OFF-FA-10002763,10,10,2,5
2788,12/16/2022,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10001588,60,60,5,4
2789,6/17/2022,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Art,OFF-AR-10000940,20,20,7,4
2790,4/30/2023,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10002759,30,40,5,3
2791,9/7/2023,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10000358,30,30,2,4
2792,6/4/2022,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10003281,40,40,3,4
2793,6/27/2022,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10000029,10,10,1,5
2794,9/24/2023,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10001557,950,1080,14,5
2795,12/29/2022,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10000576,390,440,4,2
2796,11/3/2023,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,OFF-BI-10002764,20,20,7,2
2797,5/23/2022,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Furniture,Bookcases,FUR-BO-10001337,290,310,3,3
2798,5/18/2022,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,OFF-AR-10002257,10,10,4,2
2799,8/22/2023,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001019,40,40,2,4
2800,3/20/2022,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,OFF-BI-10003364,130,150,5,2
2801,12/7/2022,First Class,Corporate,United States,Miami,Florida,33180,South,Technology,Phones,TEC-PH-10000984,620,780,5,5
2802,6/23/2022,First Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10001683,10,10,1,4
2803,12/13/2023,Standard Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Furniture,Furnishings,FUR-FU-10000629,30,40,3,4
2804,6/21/2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003893,10,10,3,2
2805,6/4/2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004239,30,30,6,5
2806,5/7/2022,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10000553,40,50,2,4
2807,1/13/2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,OFF-FA-10004395,10,10,2,2
2808,8/23/2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10004782,10,10,2,3
2809,1/22/2023,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10002213,600,700,5,4
2810,3/14/2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10001854,480,560,2,5
2811,11/21/2023,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,OFF-PA-10000157,160,180,9,4
2812,5/20/2022,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10001185,150,190,6,4
2813,10/11/2023,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Tables,FUR-TA-10001520,180,210,3,4
2814,12/2/2023,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10004145,910,1000,4,2
2815,4/1/2022,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Tables,FUR-TA-10000688,550,650,3,3
2816,1/24/2022,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Office Supplies,Binders,OFF-BI-10001510,100,110,5,2
2817,1/7/2023,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Chairs,FUR-CH-10003817,60,60,1,4
2818,2/13/2023,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,FUR-FU-10000308,100,120,2,5
2819,4/18/2022,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Office Supplies,Storage,OFF-ST-10003208,880,1090,6,4
2820,4/26/2022,First Class,Consumer,United States,Encinitas,California,92024,West,Office Supplies,Binders,OFF-BI-10003784,10,10,5,2
2821,4/26/2022,First Class,Consumer,United States,Encinitas,California,92024,West,Furniture,Tables,FUR-TA-10003748,290,300,3,3
2822,2/3/2023,Standard Class,Consumer,United States,Anaheim,California,92804,West,Technology,Phones,TEC-PH-10002563,270,300,3,2
2823,3/9/2023,First Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Art,OFF-AR-10000122,10,10,2,2
2824,10/14/2023,First Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,OFF-ST-10000352,40,50,2,3
2825,9/12/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003270,30,30,8,3
2826,3/12/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10003272,240,300,2,4
2827,11/6/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002982,0,0,2,3
2828,11/10/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,OFF-EN-10001509,0,0,2,5
2829,7/29/2023,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10002421,100,110,6,3
2830,11/20/2023,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10000760,50,60,5,4
2831,1/28/2022,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10002923,70,80,2,5
2832,4/29/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Storage,OFF-ST-10001128,410,440,5,2
2833,8/17/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10000673,150,160,3,3
2834,3/17/2023,Second Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Art,OFF-AR-10001547,20,20,7,5
2835,1/14/2023,Second Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Binders,OFF-BI-10001890,10,10,2,3
2836,9/29/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10003971,10,10,1,2
2837,2/15/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000520,20,20,3,5
2838,2/20/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10000977,110,120,5,2
2839,2/3/2023,First Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Machines,TEC-MA-10002178,560,700,2,3
2840,4/27/2022,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001526,100,120,1,3
2841,8/8/2022,Standard Class,Home Office,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,FUR-CH-10003379,980,1140,4,3
2842,8/5/2023,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000100,180,230,7,5
2843,4/22/2023,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,OFF-ST-10001809,120,140,2,3
2844,11/19/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10000387,40,40,3,2
2845,9/30/2023,Standard Class,Corporate,United States,Woodstock,Illinois,60098,Central,Furniture,Chairs,FUR-CH-10004853,710,850,8,3
2846,6/30/2022,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Art,OFF-AR-10001958,50,50,3,5
2847,6/24/2022,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10003527,680,760,3,3
2848,3/4/2022,Standard Class,Corporate,United States,Roswell,Georgia,30076,South,Furniture,Furnishings,FUR-FU-10003832,60,60,6,5
2849,12/14/2022,Standard Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Binders,OFF-BI-10001359,2390,2690,3,3
